CGNDB ID,Geographical Name,Language,Syllabic Form,Generic Term,Generic Category,Concise Code,Toponymic Feature ID,Latitude,Longitude,Location,Province - Territory,Relevance at Scale,Decision Date,Source
KAGKD,Sunshine Creek,Undetermined,,Creek,Water Feature,RIV,34bd7a9dd05511d892e2080020a0f4c9,62.7887763,-138.5080967,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAGKF,Super Cub Creek,Undetermined,,Creek,Water Feature,RIV,643f740cba3611d892e2080020a0f4c9,60.0308753,-137.9692072,,Yukon,250000,1963-08-29,Yukon-Department of Tourism and Culture
KAGKG,Surprise Creek,Undetermined,,Creek,Water Feature,RIV,51d6c75cd05411d892e2080020a0f4c9,68.2288889,-140.4236111,,Yukon,1000000,1980-07-14,Yukon-Department of Tourism and Culture
KAGKH,Surprise Lake,Undetermined,,Lake,Water Feature,LAKE,51cbcadbd05411d892e2080020a0f4c9,60.5422222,-133.3438889,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAGKI,Surprise Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c7007ae849c20c3a6999acb5fc8ccfd,60.2557232,-134.9017012,,Yukon,50000,1956-03-01,Yukon-Department of Tourism and Culture
KAGKJ,Surprise Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c70076d849c20c396ddf6533551c00a,61.3980556,-135.4455556,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KAGKK,Surveys Range,Undetermined,,Range,Terrain Feature,MTN,0c7007ee849c20c3e59e1227c5f56f57,63.5960952,-132.1612012,,Yukon,250000,1973-11-09,Yukon-Department of Tourism and Culture
KAGKN,Suttle Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c700830849c20c3b2aded06781acbd8,64.0252778,-135.8283333,,Yukon,50000,1960-01-21,Yukon-Department of Tourism and Culture
KAGKO,Svenn Creek,Undetermined,,Creek,Water Feature,RIV,3538ec38d05511d892e2080020a0f4c9,63.5494444,-140.5658333,,Yukon,250000,1980-12-23,Yukon-Department of Tourism and Culture
KAGKP,Swamp Creek,Undetermined,,Creek,Water Feature,RIV,51e5464dd05411d892e2080020a0f4c9,62.9775000,-141.0000000,,Yukon,250000,1981-01-06,Yukon-Department of Tourism and Culture
KAGKQ,Swamp Creek,Undetermined,,Creek,Water Feature,RIV,51f090eed05411d892e2080020a0f4c9,64.1386290,-137.3890237,,Yukon,250000,1981-10-05,Yukon-Department of Tourism and Culture
KAGKR,Swamp Lake,Undetermined,,Lake,Water Feature,LAKE,354436d9d05511d892e2080020a0f4c9,60.5391667,-134.9183333,,Yukon,50000,1980-07-29,Yukon-Department of Tourism and Culture
KAGKS,Swan Creek,Undetermined,,Creek,Water Feature,RIV,0c7008bc849c20c3d0994760f1cac6de,64.3394444,-139.0700000,,Yukon,50000,1969-06-23,Yukon-Department of Tourism and Culture
KAGKT,Swan Lake,Undetermined,,Lake,Water Feature,LAKE,0c700871849c20c38052084df5de1a64,63.5497220,-132.7922220,,Yukon,250000,2011-03-14,Yukon-Department of Tourism and Culture
KAGKV,Swanson Creek,Undetermined,,Creek,Water Feature,RIV,51fbb47fd05411d892e2080020a0f4c9,61.3150000,-138.3097222,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAGKW,Swanson Creek,Undetermined,,Creek,Water Feature,RIV,0c7008fe849c20c32308dbeba2bcae27,61.8905556,-139.5330556,,Yukon,250000,1951-01-17,Yukon-Department of Tourism and Culture
KAGKZ,Swede Creek,Undetermined,,Creek,Water Feature,RIV,354f817ad05511d892e2080020a0f4c9,64.0226689,-139.5659754,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAGKX,Swede Creek,Undetermined,,Creek,Water Feature,RIV,5206d810d05411d892e2080020a0f4c9,60.9829491,-131.3028507,,Yukon,250000,1952-07-03,Yukon-Department of Tourism and Culture
KAGKY,Swede Creek,Undetermined,,Creek,Water Feature,RIV,5211ad81d05411d892e2080020a0f4c9,63.9581872,-135.9815432,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KAGLA,Swede Dome,Undetermined,,Dome,Terrain Feature,MTN,521d4642d05411d892e2080020a0f4c9,64.1911111,-140.3561111,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAGLB,Swede Gulch,Undetermined,,Gulch,Terrain Feature,VALL,0c700940849c20c3d0305f125428f334,63.7672222,-136.2530556,,Yukon,50000,1957-08-01,Yukon-Department of Tourism and Culture
KAGLC,Swede Johnson Creek,Undetermined,,Creek,Water Feature,RIV,522869d3d05411d892e2080020a0f4c9,61.6024576,-139.4007243,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAGLE,Swift Lake,Undetermined,,Lake,Water Feature,LAKE,52336654d05411d892e2080020a0f4c9,60.8686111,-133.8036111,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAGLG,Swift River,Undetermined,,River,Water Feature,RIV,64519c7dba3611d892e2080020a0f4c9,60.0000000,-131.1919444,,Yukon,2000000,1952-07-02,Yukon-Department of Tourism and Culture
KAGLH,Swift River,Undetermined,,River,Water Feature,RIV,523f2625d05411d892e2080020a0f4c9,60.8102778,-133.8575000,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAGLF,Swift River,Undetermined,,Settlement,Populated Place,UNP,0c7009c3849c20c38831b5f0b1aa580d,60.0019444,-131.1891667,,Yukon,1000000,1955-06-02,Yukon-Department of Tourism and Culture
KAGLD,Swifthorn,Undetermined,,Mountain,Terrain Feature,MTN,0c700981849c20c33f4251ca48df08f3,60.0097222,-131.2638889,,Yukon,50000,1955-08-04,Yukon-Department of Tourism and Culture
KAGLK,Syenite Creek,Undetermined,,Creek,Water Feature,RIV,524a70c6d05411d892e2080020a0f4c9,63.9259208,-137.4747809,,Yukon,250000,1981-02-13,Yukon-Department of Tourism and Culture
KAGLO,Syenite Range,Undetermined,,Range,Terrain Feature,MTN,0c700a86849c20c3e19f8291eb0d18fc,63.9677778,-137.3050000,,Yukon,250000,1958-07-03,Yukon-Department of Tourism and Culture
KAGLP,Sylvia Creek,Undetermined,,Creek,Water Feature,RIV,0c700a45849c20c30ef5d3305c7079bf,61.2777778,-134.3077778,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KAGLR,Szoosinlin Lake,Southern Tutchone,,Lake,Water Feature,LAKE,355af32bd05511d892e2080020a0f4c9,61.5377777,-137.0938888,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KAIHY,T'ró Chú,Northern Tutchone,,Creek,Water Feature,RIV,0c6f29e6849c20c3a28810a58ed9f6ca,61.4441675,-134.2644062,,Yukon,250000,2004-03-08,Yukon-Department of Tourism and Culture
KAIJH,T'róshú,Northern Tutchone,,Hill,Terrain Feature,MTN,4a968152849c20c3e701769530dadda8,62.5091009,-136.3481493,,Yukon,50000,2006-05-25,Yukon-Department of Tourism and Culture
KAIJK,T'róshú Tegíya,Northern Tutchone,,Creek,Water Feature,RIV,40eca33cd05411d892e2080020a0f4c9,62.5247506,-136.7810857,,Yukon,250000,2006-05-25,Yukon-Department of Tourism and Culture
KAIFB,T'à Tlèn Hîni,Tlingit,,River,Water Feature,RIV,46954f3fbbe311d892e2080020a0f4c9,61.8802399,-134.9225914,,Yukon,2000000,2000-10-23,Yukon-Department of Tourism and Culture
KAIFH,T'à Tlèn Âyi,Tlingit,,Lake,Water Feature,LAKE,466cb89ebbe311d892e2080020a0f4c9,61.2747222,-133.2797222,,Yukon,250000,2000-10-23,Yukon-Department of Tourism and Culture
KAIIT,T'ási Dàdé Àwaghaxhi Yé,Tlingit,,Crossing,Water Feature,RIVF,0d1197fb849c20c30cc377280cebda8f,60.4872222,-133.3025000,,Yukon,50000,2006-05-26,Yukon-Department of Tourism and Culture
KAIIJ,T'ä̀w Tà'ä̀r,Northern Tutchone,,Mouth,Water Feature,RIVF,10dcb745849c20c36ab0414d6f72af5b,61.2397354,-134.6018512,,Yukon,50000,2004-03-08,Yukon-Department of Tourism and Culture
KAGOX,T-Bone Glacier,Undetermined,,Glacier,Ice and Snow Feature,GLAC,35c01da4d05511d892e2080020a0f4c9,60.9833333,-140.9333333,,Yukon,250000,1981-02-03,Yukon-Department of Tourism and Culture
KAIDA,Tēchit,Gwich'in,,Lake,Water Feature,LAKE,0cf418ef849c20c38526cea011cde937,68.1711111,-139.6652778,,Yukon,50000,1997-06-11,Yukon-Department of Tourism and Culture
KAIAS,Tāges Lūgé' Lake,Kaska,,Lake,Water Feature,LAKE,0cc7c641849c20c37628307b09493f66,62.1450000,-132.3575000,,Yukon,50000,2011-11-25,Yukon-Department of Tourism and Culture
KAIAG,Tēle Lake,Kaska,,Lake,Water Feature,LAKE,0cc7c572849c20c3a1a62edd830daf7c,62.4266666,-132.2677778,,Yukon,50000,1994-04-11,Yukon-Department of Tourism and Culture
KAIDU,Tētl'ē Njū,Gwich'in,,Lake,Water Feature,LAKE,0d0210b3849c20c347868b1675d4f17a,68.2016666,-140.2772221,,Yukon,50000,1997-06-11,Yukon-Department of Tourism and Culture
KAICB,Tąyh Chį̀į',Upper Tanana,,Hill,Terrain Feature,MTN,0d01ace4849c20c3c91244e273427991,62.6530555,-140.9808333,,Yukon,50000,1995-11-15,Yukon-Department of Tourism and Culture
KBADW,Tʼási Héeni,Tlingit,,Creek,Water Feature,RIV,54b4e92e0a001204174aefba109de78d,60.7733980,-133.1607319,,Yukon,50000,2011-11-21,Yukon-Department of Tourism and Culture
KBAEQ,Tʼási Hîni,Tlingit,,Creek,Water Feature,RIV,54bc4ce70a00120473a9e6d40d71cf94,60.2527113,-132.9886816,,Yukon,50000,2011-11-21,Yukon-Department of Tourism and Culture
KBADQ,Tʼási Âay,Tlingit,,Lake,Water Feature,LAKE,3712d16dd05411d892e2080020a0f4c9,60.7913889,-133.2044444,,Yukon,250000,2010-02-11,Yukon-Department of Tourism and Culture
KBAGG,Taa'àii Khànjìlnàii,Gwich'in,,Creek,Water Feature,RIV,0c6f45df849c20c381e03acf1082b372,66.3065711,-133.9245311,,Yukon,250000,2013-05-30,Yukon-Department of Tourism and Culture
KAIBZ,Taatsàan' T'oh,Upper Tanana,,Hill,Terrain Feature,MTN,0cf04328849c20c30d7aa73c223d20ad,62.4158333,-140.8608333,,Yukon,50000,1995-11-15,Yukon-Department of Tourism and Culture
KAGLV,Tabor Lakes,Undetermined,,Lakes,Water Feature,LAKE,0c700b07849c20c35cabfce7ae04fd5b,66.9502778,-134.7711111,,Yukon,250000,1973-04-17,Yukon-Department of Tourism and Culture
KBAFM,Tachä̀l Dhäl,Southern Tutchone,,Mountain,Terrain Feature,MTN,f221614f0a0012043da978e885f4dad5,61.0425678,-138.5418791,,Yukon,50000,2013-05-30,Yukon-Department of Tourism and Culture
KBAGK,Tachal Dhä,Gwich'in,,Shoulder,Terrain Feature,MTN,3564055a0a00120465a2327a460012e7,61.0666670,-138.5713890,,Yukon,50000,2013-05-30,Yukon-Department of Tourism and Culture
KBACQ,Tacho,Northern Tutchone,,Mountains,Terrain Feature,MTN,cd5f653a0a00120424f64c008d970710,61.9956991,-135.3136982,,Yukon,50000,2007-04-20,Yukon-Department of Tourism and Culture
KAGLW,Tack Lake,Undetermined,,Lake,Water Feature,LAKE,0c700ac7849c20c3307a32cbfb0dfd37,67.4844444,-139.5258333,,Yukon,250000,1959-04-03,Yukon-Department of Tourism and Culture
KAIGV,Tadro Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,0c6f33c3849c20c3484a0642140caf57,62.4863889,-135.5827778,,Yukon,250000,2004-03-08,Yukon-Department of Tourism and Culture
KAGLY,Tadru Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c700b4e849c20c38505d02061c8a4c6,62.4063889,-135.8683333,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KBABQ,Tadzę Nyäk,Northern Tutchone,,River,Water Feature,RIV,2ed02598d05511d892e2080020a0f4c9,63.5886152,-135.9146434,,Yukon,2000000,2009-01-15,Yukon-Department of Tourism and Culture
KAGLZ,Taffie Creek,Undetermined,,Creek,Water Feature,RIV,35663dccd05511d892e2080020a0f4c9,60.8489203,-128.4877157,,Yukon,250000,1980-07-14,Yukon-Department of Tourism and Culture
KAGME,Tagish,Tagish,,Locality,Populated Place,UNP,52559457d05411d892e2080020a0f4c9,60.3148406,-134.2715063,,Yukon,1000000,1980-07-29,Yukon-Department of Tourism and Culture
KAGMH,Tagish Creek,Undetermined,,Creek,Water Feature,RIV,5260b7e8d05411d892e2080020a0f4c9,60.3177763,-134.2704226,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAGMK,Tagish Lake,Undetermined,,Lake,Water Feature,LAKE,646a7baeba3611d892e2080020a0f4c9,60.1500000,-134.3944400,,Yukon,5000000,1980-07-29,Yukon-Department of Tourism and Culture
KAGML,Tagish River,Undetermined,,River,Water Feature,RIV,526bb469d05411d892e2080020a0f4c9,60.2582390,-134.2803265,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KBADA,Tagok Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,0c700871849c20c38052084df5de1a64,63.5497220,-132.7922220,,Yukon,250000,2011-03-14,Yukon-Department of Tourism and Culture
KAGMQ,Tahgah River,Southern Tutchone,,River,Water Feature,RIV,5276d7fad05411d892e2080020a0f4c9,61.5938888,-137.4733333,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KAGMR,Tahte Creek,Southern Tutchone,,Creek,Water Feature,RIV,357cfa1ed05511d892e2080020a0f4c9,61.8263140,-137.1745639,,Yukon,250000,1981-03-09,Yukon-Department of Tourism and Culture
KAGMT,Taiga Ranges,Undetermined,,Ranges,Terrain Feature,MTN,0c700bd1849c20c372fa59e89e87eac1,65.3336851,-137.1540725,,Yukon,250000,1979-09-12,Yukon-Department of Tourism and Culture
KAGMU,Taiga Valley,Undetermined,,Valley,Terrain Feature,VALL,0c700c11849c20c30ee5f0b7c787878e,64.7500000,-137.2500000,,Yukon,250000,1979-10-30,Yukon-Department of Tourism and Culture
KBALX,Taiinlaii,Gwich'in,,Mouth,Water Feature,RIVF,fc6d8b4e5d844b6e807702c02de2f908,66.8836111,-134.9877778,,Yukon,50000,2018-09-11,Yukon-Department of Tourism and Culture
KAGMV,Takhanne River,Southern Tutchone,,River,Water Feature,RIV,5282229bd05411d892e2080020a0f4c9,60.0944444,-136.9916666,,Yukon,250000,1980-08-12,Yukon-Department of Tourism and Culture
KAGMZ,Takhini,Undetermined,,Locality,Populated Place,UNP,0c700c68849c20c38275320c732fb0b0,60.8555556,-135.4605556,,Yukon,250000,1947-09-04,Yukon-Department of Tourism and Culture
KAGMX,Takhini,Undetermined,,Community,Populated Place,UNP,79e4c854c5f711d892e2080020a0f4c9,60.7375000,-135.0944400,,Yukon,50000,1980-07-18,Yukon-Department of Tourism and Culture
KAGNB,Takhini Hotspring,Undetermined,,Locality,Populated Place,UNP,528d1f1cd05411d892e2080020a0f4c9,60.8787891,-135.3592084,,Yukon,50000,1980-07-29,Yukon-Department of Tourism and Culture
KAGND,Takhini Lake,Undetermined,,Lake,Water Feature,LAKE,0c700cac849c20c385f60f85092bc3c5,60.1358333,-135.9202778,,Yukon,250000,1947-09-04,Yukon-Department of Tourism and Culture
KAGNE,Takhini River,Undetermined,,River,Water Feature,RIV,6485cbdfba3611d892e2080020a0f4c9,60.8413234,-135.1819783,,Yukon,50000,1980-07-29,Yukon-Department of Tourism and Culture
KAGNF,Takiah Creek,Gwich'in,,Creek,Water Feature,RIV,35881dafd05511d892e2080020a0f4c9,67.8520691,-137.9723931,,Yukon,250000,1981-10-09,Yukon-Department of Tourism and Culture
KAGNG,Taku Arm,Undetermined,,Arm,Water Feature,BAY,84744e4fba3411d892e2080020a0f4c9,60.0863889,-134.2377778,,Yukon,1000000,1947-09-04,Yukon-Department of Tourism and Culture
KBABL,Takwä́ntʼye,Northern Tutchone,,Lake,Water Feature,LAKE,3292a117d05411d892e2080020a0f4c9,63.3697220,-136.0827780,,Yukon,1000000,2009-01-15,Yukon-Department of Tourism and Culture
KBABM,Takwä́ntʼye Range,Northern Tutchone,,Range,Terrain Feature,MTN,bd7ce7230a001204103726058954070d,63.3847220,-135.9844440,,Yukon,1000000,2009-01-15,Yukon-Department of Tourism and Culture
KAGNH,Talbot Arm,Undetermined,,Arm,Water Feature,BAY,0c700ced849c20c363a3964a197bf205,61.4958333,-138.6272222,,Yukon,1000000,1951-01-17,Yukon-Department of Tourism and Culture
KAGNI,Talbot Creek,Undetermined,,Creek,Water Feature,RIV,52a33f2ed05411d892e2080020a0f4c9,61.6410637,-138.6917327,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAGNJ,Talbot Creek,Undetermined,,Creek,Water Feature,RIV,52981b9dd05411d892e2080020a0f4c9,63.5760647,-136.0223923,,Yukon,250000,1946-11-05,Yukon-Department of Tourism and Culture
KAGNK,Talbot Lake,Undetermined,,Lake,Water Feature,LAKE,52ae3bafd05411d892e2080020a0f4c9,63.4430550,-135.7686110,,Yukon,250000,1980-08-01,Yukon-Department of Tourism and Culture
KAGNL,Talbot Plateau,Undetermined,,Plateau,Terrain Feature,PLN,35938f60d05511d892e2080020a0f4c9,63.5000000,-135.5000000,,Yukon,50000,1946-11-05,Yukon-Department of Tourism and Culture
KAGNN,Tally-Ho Creek,Undetermined,,Creek,Water Feature,RIV,0c700d2d849c20c3d76d1ae5e5f6e57d,60.2570497,-135.0757038,,Yukon,50000,1960-04-07,Yukon-Department of Tourism and Culture
KAGNO,Tally-Ho Mountain,Undetermined,,Mountain,Terrain Feature,MTN,52b93830d05411d892e2080020a0f4c9,60.2250000,-135.0558333,,Yukon,250000,1980-07-29,Yukon-Department of Tourism and Culture
KAGNR,Talus Lake,Undetermined,,Lake,Water Feature,LAKE,52c434b1d05411d892e2080020a0f4c9,64.4227200,-138.5695520,,Yukon,250000,1981-03-30,Yukon-Department of Tourism and Culture
KAIEI,Tan Ch'òhłī,Gwich'in,,Lake,Water Feature,LAKE,0cf41eae849c20c38e591d3463c1d782,68.3277780,-140.1638900,,Yukon,50000,1997-06-11,Yukon-Department of Tourism and Culture
KBAFH,Tanadà,Tlingit,,Lake,Water Feature,LAKE,0c6ffb62849c20c3259b51e0918fc9d4,60.3800000,-131.6563890,,Yukon,250000,2012-02-28,Yukon-Department of Tourism and Culture
KAGNS,Tanglefoot Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c700daf849c20c3b6970328163d9009,61.8431994,-135.9587000,,Yukon,250000,1958-03-06,Yukon-Department of Tourism and Culture
KAGNT,Tantalus Butte,Undetermined,,Butte,Terrain Feature,MTN,0c700d6d849c20c3cb2e2aa10eca3620,62.1255556,-136.2625000,,Yukon,250000,1898-11-10,Yukon-Department of Tourism and Culture
KAGNV,Tarfu Creek,Undetermined,,Creek,Water Feature,RIV,52cf3132d05411d892e2080020a0f4c9,60.0995876,-133.8818251,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAGNW,Tarfu Lake,Undetermined,,Lake,Water Feature,LAKE,359e8be1d05511d892e2080020a0f4c9,60.0586111,-133.7255556,,Yukon,250000,1980-07-22,Yukon-Department of Tourism and Culture
KAGNY,Tasin Range,Northern Tutchone,,Range,Terrain Feature,MTN,52da54c3d05411d892e2080020a0f4c9,63.9783333,-132.6091666,,Yukon,1000000,1946-11-05,Yukon-Department of Tourism and Culture
KAGOA,Tatamagouche Creek,Undetermined,,Creek,Water Feature,RIV,52e5c674d05411d892e2080020a0f4c9,61.3694710,-139.3139178,,Yukon,250000,1980-09-12,Yukon-Department of Tourism and Culture
KAGOC,Tatchun Hills,Northern Tutchone,,Hills,Terrain Feature,MTN,0c700df0849c20c3faad53654fe4c4cf,62.2466667,-135.5363889,,Yukon,1000000,1954-09-02,Yukon-Department of Tourism and Culture
KAGOD,Tatchun Lake,Northern Tutchone,,Lake,Water Feature,LAKE,52f0c2f5d05411d892e2080020a0f4c9,62.2885920,-136.1184477,,Yukon,250000,1980-12-08,Yukon-Department of Tourism and Culture
KAGOE,Tatchun Mountain,Northern Tutchone,,Mountain,Terrain Feature,MTN,0c700e30849c20c309d9533f6f4fd1f6,62.2494444,-135.7516667,,Yukon,50000,1954-09-02,Yukon-Department of Tourism and Culture
KAGOF,Tatchun River,Northern Tutchone,,River,Water Feature,RIV,52fbe686d05411d892e2080020a0f4c9,62.2852778,-136.3258333,,Yukon,250000,1951-03-07,Yukon-Department of Tourism and Culture
KAGOG,Tatlmain Creek,Undetermined,,Creek,Water Feature,RIV,0740812ec6ce11d892e2080020a0f4c9,62.6018282,-136.0859029,,Yukon,250000,1951-04-07,Yukon-Department of Tourism and Culture
KAGOH,Tatlmain Lake,Northern Tutchone,,Lake,Water Feature,LAKE,35a9af72d05511d892e2080020a0f4c9,62.5994440,-135.9816660,,Yukon,1000000,2006-05-25,Yukon-Department of Tourism and Culture
KAGOJ,Tatonduk River,Hän,,River,Water Feature,RIV,35b4fa13d05511d892e2080020a0f4c9,64.9936111,-141.0000000,,Yukon,1000000,1981-03-30,Yukon-Department of Tourism and Culture
KBAGN,Tats'at Äjä̀l Yū,Southern Tutchone,,Creek,Water Feature,RIV,0c6f4800849c20c3f7701618a9432af0,61.1922220,-136.9636110,,Yukon,250000,2010-03-18,Yukon-Department of Tourism and Culture
KAGOK,Tatshenshini River,Undetermined,,River,Water Feature,RIV,85a8d6c1ba3411d892e2080020a0f4c9,60.0000000,-137.2154378,,Yukon,1000000,1980-08-12,Yukon-Department of Tourism and Culture
KBACS,Tatsé Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,35211361d05411d892e2080020a0f4c9,63.4338890,-135.6638890,,Yukon,250000,2011-03-14,Yukon-Department of Tourism and Culture
KBACT,Tatsé Tegíya,Northern Tutchone,,Creek,Water Feature,RIV,3515efd0d05411d892e2080020a0f4c9,63.3731410,-135.4596174,,Yukon,250000,2011-03-14,Yukon-Department of Tourism and Culture
KAIJN,Tawä́t Mǟn,Northern Tutchone,,Lake,Water Feature,LAKE,0c70169c849c20c344ec99dc8b5f92a2,62.6858330,-136.3566670,,Yukon,250000,2006-07-05,Yukon-Department of Tourism and Culture
KBAEO,Tawê Dâsʼàyi,Tlingit,,Mountain,Terrain Feature,MTN,54bc4a080a00120447ac4fe2a2e150e8,60.6347220,-132.3641670,,Yukon,50000,2011-11-21,Yukon-Department of Tourism and Culture
KAIFE,Tawê Hîni Creek,Tlingit,,Creek,Water Feature,RIV,46e17375bbe311d892e2080020a0f4c9,61.4798476,-133.0577810,,Yukon,250000,2000-10-23,Yukon-Department of Tourism and Culture
KAIFA,Tawê Hîni Creek,Tlingit,,Creek,Water Feature,RIV,1377a238d05311d892e2080020a0f4c9,61.5644444,-133.0938888,,Yukon,250000,2000-10-23,Yukon-Department of Tourism and Culture
KAIBK,Tawê Shàk'ú,Tlingit,,Mountain,Terrain Feature,MTN,0d01a7a8849c20c3c12339e436bdabc2,60.6638888,-132.3969443,,Yukon,50000,1991-10-28,Yukon-Department of Tourism and Culture
KAGOP,Tay Lake,Undetermined,,Lake,Water Feature,LAKE,47d04050bbe311d892e2080020a0f4c9,62.3752780,-132.0486110,,Yukon,1000000,2011-11-25,Yukon-Department of Tourism and Culture
KAGOU,Tay Mountain,Undetermined,,Mountain,Terrain Feature,MTN,0c700eb3849c20c351eec425fd8d16da,62.5563889,-134.0355556,,Yukon,250000,1936-07-15,Yukon-Department of Tourism and Culture
KAGOV,Tay River,Undetermined,,River,Water Feature,RIV,0c700e72849c20c3e063d512609ea65a,62.5692050,-134.3585580,,Yukon,2000000,1946-11-05,Yukon-Department of Tourism and Culture
